name,state,Full Address,lat,lng,phone,email,providesPrep,providesPep,freeSTIscreening
KD Kampung Banir,Perak,"KD Kampung Banir, Kampung Banir, Tapah, 35350, Batang Padang, Perak",,,03-4789276,,FALSE,FALSE,TRUE
KD Kampung Banjar,Perak,"KD Kampung Banjar, Kampung Banjar, Teluk Intan, 36000, Hilir Perak, Perak",,,05-6234662,,FALSE,FALSE,TRUE
KD Kampung Baru,Perak,"KD Kampung Baru, Kampung Baru, Sitiawan, 32000, Manjung, Perak",,,05-6921159,,FALSE,FALSE,TRUE
KD Kampung Bikam,Perak,"KD Kampung Bikam, Kampung Bikam, Sungkai, 35600, Batang Padang, Perak",,,05-4388467,,FALSE,FALSE,TRUE
KD Kampung Dato' Sri Kamaruddin,Perak,"KD Kampung Dato' Sri Kamaruddin, Kampung Dato' Sri Kamarudin, Seri Manjung, 32040, Manjung, Perak",,,05-6882711,,FALSE,FALSE,TRUE
KD Kampung Dendang,Perak,"KD Kampung Dendang, Kampung Dendang, Bruas, 32700, Manjung, Perak",,,05-6740500,,FALSE,FALSE,TRUE
KD Kampung Dew,Perak,"KD Kampung Dew, Kampung Dew, Simpang Ampat Semanggol, 34400, Kerian, Perak",,,-,,FALSE,FALSE,TRUE
KD Kampung Guntung,Perak,"KD Kampung Guntung, Kampung Guntung, Sungkai, 35600, Batang Padang, Perak",,,05-4388464,,FALSE,FALSE,TRUE
KD Kampung Jambai,Perak,"KD Kampung Jambai, Kampung Jambai, Tapah, 35000, Batang Padang, Perak",,,05-4275859,,FALSE,FALSE,TRUE
KD Kampung Jaya,Perak,"KD Kampung Jaya, Kampung Jaya, Kuala Slim, Slim River, 35800, Muallim, Perak",,,05-4526552,,FALSE,FALSE,TRUE
KD Kampung Kayan,Perak,"KD Kampung Kayan, Kampung Kayan, Lekir, 32020, Manjung, Perak",,,05-6792548,,FALSE,FALSE,TRUE
KD Kampung Kedah,Perak,"KD Kampung Kedah, Kampung Kedah, Bruas, 32700, Manjung, Perak",,,05-6727319,,FALSE,FALSE,TRUE
KD Kampung Koh,Perak,"KD Kampung Koh, Kampung Koh, Sitiawan, 32000, Manjung, Perak",,,05-6926519,,FALSE,FALSE,TRUE
KD Kampung Masjid,Perak,"KD Kampung Masjid, Kampung Mesjid, Redang Panjang, 34510, Larut dan Matang, Perak",,,05-8803848,,FALSE,FALSE,TRUE
KD Kampung Panchor,Perak,"KD Kampung Panchor, Kampung Panchor, Pantai Remis, 34900, Manjung, Perak",,,05-6773895,,FALSE,FALSE,TRUE
KD Kampung Pasir,Perak,"KD Kampung Pasir, Kampung Pasir, Slim River, 35800, Muallim, Perak",,,05-4526640,,FALSE,FALSE,TRUE
KD Kampung Perak Batu Kurau,Perak,"KD Kampung Perak Batu Kurau, Kampung Perak Batu Kurau, Batu Kurau, 34500, Larut dan Matang, Perak",,,05-8882087,,FALSE,FALSE,TRUE
KD Kampung Perak Matang,Perak,"KD Kampung Perak Matang, Kampung Perak Matang, Kuala Sepetang, 34750, Larut dan Matang, Perak",,,05-8479960,,FALSE,FALSE,TRUE
KD Kampung Pinang,Perak,"KD Kampung Pinang, Kampung Pinang, Kamunting, 34600, Larut dan Matang, Perak",,,05-8075519,,FALSE,FALSE,TRUE
KD Kampung Poh,Perak,"KD Kampung Poh, Kampung Poh, Bidor, 35500, Batang Padang, Perak",,,05-4346855,,FALSE,FALSE,TRUE
KD Kampung Raja Hitam,Perak,"KD Kampung Raja Hitam, Kampung Raja Hitam, Air Tawar, 32400, Manjung, Perak",,,05-6690078,,FALSE,FALSE,TRUE
KD Kampung Repoh,Perak,"KD Kampung Repoh, Kampung Repoh, Batu Kurau, 34500, Larut dan Matang, Perak",,,05-8882077,,FALSE,FALSE,TRUE
KD Kampung Sahom,Perak,"KD Kampung Sahom, Kampung Sahom, Malim Nawar, 31700, Kampar, Perak",,,05-4652410,,FALSE,FALSE,TRUE
KD Kampung Seri Rahmat,Perak,"KD Kampung Seri Rahmat, No. 5736, Kampung Tersusun Seri Rahmat, Batu Gajah, 31000, Kinta, Perak",,,05-3667682,,FALSE,FALSE,TRUE
KD Kampung Sitiawan,Perak,"KD Kampung Sitiawan, Kampung Sitiawan, 32000, Manjung, Perak",,,05-6926516,,FALSE,FALSE,TRUE
KD Kampung Tasek,Perak,"KD Kampung Tasek, Kampung Tasek, Pengkalan Hulu, 33100, Hulu Perak, Perak",,,04-4770585,,FALSE,FALSE,TRUE
KD Kampung Telok Kecil,Perak,"KD Kampung Telok Kecil, Kampung Telok Kecil, Pangkor, 32300, Manjung, Perak",,,05-6853907,,FALSE,FALSE,TRUE
KD Kati,Perak,"KD Kati, Sauk, 33020, Kuala Kangsar, Perak",,,05-7521486,,FALSE,FALSE,TRUE
KD Kedai Dua,Perak,"KD Kedai Dua, Kedai Dua, Kuala Kurau, 34350, Kerian, Perak",,,-,,FALSE,FALSE,TRUE
KD Kelian Intan,Perak,"KD Kelian Intan, Kampung Kelian Intan, Pengkalan Hulu, 33100, Hulu Perak, Perak",,,04-4770573,,FALSE,FALSE,TRUE
KD Kenang,Perak,"KD Kenang, Kampung Kenang, Sungai Siput, 31100, Kuala Kangsar, Perak",,,05-5940170,,FALSE,FALSE,TRUE
KD Kerunai,Perak,"KD Kerunai, Kampung Kerunai, Gerik, 33300, Hulu Perak, Perak",,,05-7917806,,FALSE,FALSE,TRUE
KD Kg Cheh,Perak,"KD Kg Cheh, Kampung Cheh, Changkat Jering, 34850, Larut dan Matang, Perak",,,05-8553441,,FALSE,FALSE,TRUE
KD Kg Selabak,Perak,"KD Kg Selabak, Kampung Selabak, Jalan Dato' Muhammad, Batu 3, Teluk Intan, 36000, Hilir Perak, Perak",,,05-6234675,,FALSE,FALSE,TRUE
KD Kota Lama Kanan,Perak,"KD Kota Lama Kanan, Kota Lama Kanan, Karai, 33040, Kuala Kangsar, Perak",,,05-7774584,,FALSE,FALSE,TRUE
KD Kota Lama Kiri,Perak,"KD Kota Lama Kiri, Kota Lama Kiri, 33000, Kuala Kangsar, Perak",,,05-7774586,,FALSE,FALSE,TRUE
KD Kota Setia,Perak,"KD Kota Setia, Mukim Kota Setia, Teluk Intan, 36000, Perak Tengah, Perak",,,05-6215273,,FALSE,FALSE,TRUE
KD Kota Tampan,Perak,"KD Kota Tampan, Kampung Kota Tampan, Lenggong, 33400, Hulu Perak, Perak",,,05-7676493,,FALSE,FALSE,TRUE
KD Kuak,Perak,"KD Kuak, Pekan Kuak, Lenggong, 33400, Hulu Perak, Perak",,,05-7512395,,FALSE,FALSE,TRUE
KD Kuak Luar,Perak,"KD Kuak Luar, Kampung Kuak Luar, Pengkalan Hulu, 33100, Hulu Perak, Perak",,,04-4770582,,FALSE,FALSE,TRUE
KD Kuala Kenering,Perak,"KD Kuala Kenering, Kuala Kenering, Lawin, 33410, Hulu Perak, Perak",,,05-7981093,,FALSE,FALSE,TRUE
KD Kuala Rui,Perak,"KD Kuala Rui, Kampung Kuala Rui, Gerik, 33300, Hulu Perak, Perak",,,05-7917807,,FALSE,FALSE,TRUE
KD Kuala Trong,Perak,"KD Kuala Trong, Kampung Kuala Trong, Trong, 34800, Larut dan Matang, Perak",,,05-8571816,,FALSE,FALSE,TRUE
KD Kubu Gajah,Perak,"KD Kubu Gajah, Pekan Kubu Gajah, Selama, 34100, Larut dan Matang, Perak",,,05-8391085,,FALSE,FALSE,TRUE
KD Ladang Elphil,Perak,"KD Ladang Elphil, Elphil Estate, Sungai Siput, 31100, Kuala Kangsar, Perak",,,05-5912029,,FALSE,FALSE,TRUE
KD Lambor Kanan,Perak,"KD Lambor Kanan, Kampung Lambor Kanan, 32900, Perak Tengah, Perak",,,05-3765940,,FALSE,FALSE,TRUE
KD Laneh,Perak,"KD Laneh, Kampung Leneh, Padang Rengas, 33700, Kuala Kangsar, Perak",,,05-7585785,,FALSE,FALSE,TRUE
KD Layang-Layang Kanan,Perak,"KD Layang-Layang Kanan, Kampung Baru, Parit, 32800, Perak Tengah, Perak",,,05-3765086,,FALSE,FALSE,TRUE
KD Layang-Layang Kiri,Perak,"KD Layang-Layang Kiri, Kampung Selat Layang-Layang Kiri, Parit, 32800, Perak Tengah, Perak",,,05-3765598,,FALSE,FALSE,TRUE
KD Lepang Nenering,Perak,"KD Lepang Nenering, Felda Lepang Nerering, Pengkalan Hulu, 33100, Hulu Perak, Perak",,,05-7921525,,FALSE,FALSE,TRUE
KD Loh,Perak,"KD Loh, Kampung Loh, Karai, 33600, Kuala Kangsar, Perak",,,05-7577981,,FALSE,FALSE,TRUE
KD Luat,Perak,"KD Luat, Kampung Luat, Lenggong, 33400, Hulu Perak, Perak",,,05-7960121,,FALSE,FALSE,TRUE
KD Lubok Merbau,Perak,"KD Lubok Merbau, Kampung Lubok Merbau, Lubuk Merbau, 33010, Kuala Kangsar, Perak",,,05-7774582,,FALSE,FALSE,TRUE
KD Mambang Di Awan,Perak,"KD Mambang Di Awan, Pekan Mambang Di Awan, Kampar, 31900, Kampar, Perak",,,05-4650378,,FALSE,FALSE,TRUE
KD Matang Batu,Perak,"KD Matang Batu, Matang Batu, Kuala Sepetang, 34750, Larut dan Matang, Perak",,,05-8582369,,FALSE,FALSE,TRUE
KD Matang Jelutong,Perak,"KD Matang Jelutong, Kampung Matang Jelutong, Jalan Selama, Bagan Serai, 34300, Kerian, Perak",,,-,,FALSE,FALSE,TRUE
KD Menora,Perak,"KD Menora, Kampung Menora, 33000, Kuala Kangsar, Perak",,,05-7773157,,FALSE,FALSE,TRUE
KD Nibong Hangus,Perak,"KD Nibong Hangus, Kampung Nibong Hangus, Kuala Kurau, 34350, Kerian, Perak",,,-,,FALSE,FALSE,TRUE
KD Padang Changkat,Perak,"KD Padang Changkat, Padang Changkat, Bota, 32600, Perak Tengah, Perak",,,05-3761053,,FALSE,FALSE,TRUE
KD Padang Gajah,Perak,"KD Padang Gajah, Kampung Padang Gajah, Sungai Kerang, 34800, Larut dan Matang, Perak",,,05-854381,,FALSE,FALSE,TRUE
KD Padang Lalang,Perak,"KD Padang Lalang, Padang Lalang, Gunung Semanggol, 34400, Kerian, Perak",,,-,,FALSE,FALSE,TRUE
KD Padang Serai,Perak,"KD Padang Serai, Padang Serai, Pantai Remis, 34900, Manjung, Perak",,,05-6773866,,FALSE,FALSE,TRUE
KD Pahit Luar,Perak,"KD Pahit Luar, Kampung Pahit Luar, Gerik, 33300, Hulu Perak, Perak",,,05-7912907,,FALSE,FALSE,TRUE
KD Papulut,Perak,"KD Papulut, Felda Papulut, Lawin, 33419, Hulu Perak, Perak",,,05-7913924,,FALSE,FALSE,TRUE
KD Parit Haji Amin Atas,Perak,"KD Parit Haji Amin Atas, Parit Buntar, 34200, Kerian, Perak",,,-,,FALSE,FALSE,TRUE
KD Parit Haji Taib,Perak,"KD Parit Haji Taib, No 1030, Jalan Taiping, Bagan Serai, 34300, Kerian, Perak",,,05-7217300,,FALSE,FALSE,TRUE
KD Parit Haji Wahab,Perak,"KD Parit Haji Wahab, Kampung Parit Haji Wahab,Tanjung Piandang, 34250, Kerian, Perak",,,-,,FALSE,FALSE,TRUE
KD Parit Hj. Ali,Perak,"KD Parit Hj. Ali, Kampung Parit Haji Ali, Bagan Serai, 34300, Kerian, Perak",,,-,,FALSE,FALSE,TRUE
KD Parit Jawa Atas,Perak,"KD Parit Jawa Atas, Jalan Baru, 34300, Kerian, Perak",,,011-65727073,,FALSE,FALSE,TRUE
KD Parit Tok Hin,Perak,"KD Parit Tok Hin, Parit Tok Hin, Tanjung Piandang, 34250, Kerian, Perak",,,-,,FALSE,FALSE,TRUE
KD Parit Tok Ngah Dalam,Perak,"KD Parit Tok Ngah Dalam, Jalan Bharu, Parit Buntar, 34200, Kerian, Perak",,,-,,FALSE,FALSE,TRUE
KD Pasir Gajah,Perak,"KD Pasir Gajah, Kampung Pasir Gajah, Parit, 32800, Perak Tengah, Perak",,,05-3774227,,FALSE,FALSE,TRUE
KD Pasir Garam,Perak,"KD Pasir Garam, Pasir Garam, Kampung Gajah, 36800, Perak Tengah, Perak",,,05-6313744,,FALSE,FALSE,TRUE
KD Pasir Jenderis,Perak,"KD Pasir Jenderis, Kampong Gajah, Ulu Dedap, 36800, Perak Tengah, Perak",,,05-6313162,,FALSE,FALSE,TRUE
KD Pasir Panjang Laut,Perak,"KD Pasir Panjang Laut, Kampung Pasir Panjang Laut, Setiawan, 32000, Manjung, Perak",,,05-6926517,,FALSE,FALSE,TRUE
KD Pasir Puteh,Perak,"KD Pasir Puteh, Pasir Puteh, Kampung Gajah, 36800, Perak Tengah, Perak",,,05-6313742,,FALSE,FALSE,TRUE
KD Pekan Gurney,Perak,"KD Pekan Gurney, Kampung Pekan Gurney, Sitiawan, 32000, Manjung, Perak",,,05-6926522,,FALSE,FALSE,TRUE
KD Pekan Rabu,Perak,"KD Pekan Rabu, Kampung Pekan Rabu, Chenderung Balai, 36600, Hilir Perak, Perak",,,05-6234432,,FALSE,FALSE,TRUE
KD Pendiat,Perak,"KD Pendiat, Pendiat, Bota, 32600, Perak Tengah, Perak",,,05-3764990,,FALSE,FALSE,TRUE
KD Permatang,Perak,"KD Permatang, Kampung Permatang, Chenderung Balai, 36600, Hilir Perak, Perak",,,05-6234430,,FALSE,FALSE,TRUE
KD Permatang Raja,Perak,"KD Permatang Raja, Kampung Permatang Raja, Sungai Kerang, 34900, Larut dan Matang, Perak",,,05-8544709,,FALSE,FALSE,TRUE
KD Pondok Tanjung,Perak,"KD Pondok Tanjung, Pekan Pokok Tanjung, Taiping, 34100, Larut dan Matang, Perak",,,05-8839167,,FALSE,FALSE,TRUE
KD Pulau Besar,Perak,"KD Pulau Besar, Kampung Gajah, 36800, Perak Tengah, Perak",,,05-6313359,,FALSE,FALSE,TRUE
KD Pulau Tiga Kanan,Perak,"KD Pulau Tiga Kanan, Kampung Pulau Tiga Kanan, Kampung Gajah, 36800, Perak Tengah, Perak",,,05-6313363,,FALSE,FALSE,TRUE
KD Pulau Tiga Kiri,Perak,"KD Pulau Tiga Kiri, Pulau Tiga Kiri, Kampung Gajah, 36800, Perak Tengah, Perak",,,05-6313575,,FALSE,FALSE,TRUE
KD R.P.Gunung Besout 4,Perak,"KD R.P.Gunung Besout 4, R.P Gunung Besout 4, Batang Padang, 35600, Muallim, Perak",,,-,,FALSE,FALSE,TRUE
KD Rantau Panjang,Perak,"KD Rantau Panjang, Rantau Panjang, Selama, 34100, Larut dan Matang, Perak",,,05-8391084,,FALSE,FALSE,TRUE
KD Rasau,Perak,"KD Rasau, Kampung Rasau, Slim River, 35800, Muallim, Perak",,,05-4528011,,FALSE,FALSE,TRUE
KD Rimba Panjang,Perak,"KD Rimba Panjang, Kampung Baru Rimba Panjang, Sungai Siput Utara, 31100, Kuala Kangsar, Perak",,,05-5975149,,FALSE,FALSE,TRUE
KD Rungkup,Perak,"KD Rungkup, Rungkup, Bagan Datoh, 36100, Hilir Perak, Perak",,,05-6466424,,FALSE,FALSE,TRUE
KD Salak Baru,Perak,"KD Salak Baru, Salak Baru, Karai, 33600, Kuala Kangsar, Perak",,,05-7577993,,FALSE,FALSE,TRUE
KD Sayong,Perak,"KD Sayong, Kampung Sayong, 33000, Kuala Kangsar, Perak",,,05-7774587,,FALSE,FALSE,TRUE
KD Selat Pulau,Perak,"KD Selat Pulau, 153, Jalan Selat Pulau, Kampung Gajah, 36800, Perak Tengah, Perak",,,05-6313749,,FALSE,FALSE,TRUE
KD Selekoh,Perak,"KD Selekoh, Selekoh, 36200, Hilir Perak, Perak",,,05-6487395,,FALSE,FALSE,TRUE
KD Siputeh,Perak,"KD Siputeh, Siputeh, Tronoh, 31750, Kinta, Perak",,,05-3660823,,FALSE,FALSE,TRUE
KD Slim Village,Perak,"KD Slim Village, Slim Village, Slim River, 35800, Muallim, Perak",,,05-4528106,,FALSE,FALSE,TRUE
KD Sumpitan,Perak,"KD Sumpitan, Kampung Sumpitan, Lenggong, 33400, Hulu Perak, Perak",,,05-7676491,,FALSE,FALSE,TRUE
KD Sungai Ara,Perak,"KD Sungai Ara, Kampung Sungai Ara, Batu Kurau, 34520, Larut dan Matang, Perak",,,05-8882079,,FALSE,FALSE,TRUE
KD Sungai Balai,Perak,"KD Sungai Balai, Sungai Balai, Bagan Datoh, 36100, Hilir Perak, Perak",,,05-6466718,,FALSE,FALSE,TRUE
KD Sungai Baru,Perak,"KD Sungai Baru, Kampung Sungai Bharu, Tanjung Piandang, 34250, Kerian, Perak",,,-,,FALSE,FALSE,TRUE
KD Sungai Behrang (Felda),Perak,"KD Sungai Behrang (Felda), Felda Sungai Behrang,  Tanjung Malim, 35950, Muallim, Perak",,,05-4543771,,FALSE,FALSE,TRUE
KD Sungai Besar,Perak,"KD Sungai Besar, Kampung Hujung Rintih, Mukim Kota Setia, Teluk Intan, 36000, Perak Tengah, Perak",,,-,,FALSE,FALSE,TRUE
KD Sungai Bogak,Perak,"KD Sungai Bogak, Jalan Parit Buntar, Bagan Serai, 34300, Kerian, Perak",,,05-7217303,,FALSE,FALSE,TRUE
KD Sungai Dulang,Perak,"KD Sungai Dulang, Kampung Sungai Dulang, Sungai Sumun, 36300, Hilir Perak, Perak",,,05-6487398,,FALSE,FALSE,TRUE
KD Sungai Durian,Perak,"KD Sungai Durian, Kampung  Sg. Durian, Tanjung Tualang, 31800, Kinta, Perak",,,05-3600661,,FALSE,FALSE,TRUE
KD Sungai Galah,Perak,"KD Sungai Galah, Sungai Galah, Kampung Gajah, 31800, Perak Tengah, Perak",,,05-3606181,,FALSE,FALSE,TRUE
KD Sungai Gedung,Perak,"KD Sungai Gedung, Kampung Sungai Gedong, Simpang Ampat Semanggol, 34400, Kerian, Perak",,,05-7217339,,FALSE,FALSE,TRUE
KD Sungai Itek,Perak,"KD Sungai Itek, Kampung Sungai Itek, Gopeng, 31600, Kampar, Perak",,,05-3596296,,FALSE,FALSE,TRUE
KD Sungai Jejawi,Perak,"KD Sungai Jejawi, Sungai Jejawi, Teluk Intan, 36000, Perak Tengah, Perak",,,05-6553830,,FALSE,FALSE,TRUE
KD Sungai Klah,Perak,"KD Sungai Klah, Felda Sungai Kalah, Sungkai, 35600, Batang Padang, Perak",,,05-4387805,,FALSE,FALSE,TRUE
KD Sungai Labu,Perak,"KD Sungai Labu, JKR 1061, Kampung Sungai Labu, Tanjung Piandang, 34250, Kerian, Perak",,,-,,FALSE,FALSE,TRUE
KD Sungai Lampam,Perak,"KD Sungai Lampam, Kampung Sungai Lampam, Cenderung Balai, 36600, Hilir Perak, Perak",,,05-6235575,,FALSE,FALSE,TRUE
KD Sungai Lesong,Perak,"KD Sungai Lesong, Kampung Sungai Lesong, Tapah, 31950, Batang Padang, Perak",,,05-4780063,,FALSE,FALSE,TRUE
KD Sungai Manila,Perak,"KD Sungai Manila, Felda Sungai Manila, Hutan Melintang, 36400, Hilir Perak, Perak",,,05-6417232,,FALSE,FALSE,TRUE
KD Sungai Pergam,Perak,"KD Sungai Pergam, Sungai Pergam, Bagan Datoh, 36100, Hilir Perak, Perak",,,05-6466488,,FALSE,FALSE,TRUE
KD Sungai Pinang Kecil,Perak,"KD Sungai Pinang Kecil, Sungai Pinang Kecil, Pangkor, 32300, Manjung, Perak",,,05-6853906,,FALSE,FALSE,TRUE
KD Sungai Protan,Perak,"KD Sungai Protan, Kampung Sungai Protan, Simpang Ampat, Semanggol, 34400, Kerian, Perak",,,05-8903350,,FALSE,FALSE,TRUE
KD Sungai Ramai,Perak,"KD Sungai Ramai, Sungai Ramai, Air Tawar, 32400, Manjung, Perak",,,05-6690080,,FALSE,FALSE,TRUE
KD Sungai Ranggam,Perak,"KD Sungai Ranggam, Kampung Sungai Ranggam, Mukim Kota Setia, Teluk Intan, 36000, Perak Tengah, Perak",,,05-6221067,,FALSE,FALSE,TRUE
KD Sungai Samak,Perak,"KD Sungai Samak, Kampung Sungai Samak, Hutan Melintang, 36400, Hilir Perak, Perak",,,05-6235901,,FALSE,FALSE,TRUE
KD Sungai Siputeh,Perak,"KD Sungai Siputeh, Kampung Sungai Siputeh, Sungai Bayor, 34140, Larut dan Matang, Perak",,,05-8391473,,FALSE,FALSE,TRUE
KD Sungai Terap,Perak,"KD Sungai Terap, Batu Gajah, 31000, Kinta, Perak",,,05-3667457,,FALSE,FALSE,TRUE
KD Sungai Tukang Sidin,Perak,"KD Sungai Tukang Sidin, Sungai Tukang Sidin, Chenderung Balai, 36600, Hilir Perak, Perak",,,05-6595200,,FALSE,FALSE,TRUE
KD Sungai Tungku,Perak,"KD Sungai Tungku, Kampung Sungai Tungku, Teluk Intan, 36000, Hilir Perak, Perak",,,05-6234229,,FALSE,FALSE,TRUE
KD Talang,Perak,"KD Talang, Kampung Talang, 33000, Kuala Kangsar, Perak",,,05-7774581,,FALSE,FALSE,TRUE
KD Tambun,Perak,"KD Tambun, Ulu Kinta, 31250, Kinta, Perak",,,05-5455249,,FALSE,FALSE,TRUE
KD Tanjung Belanja,Perak,"KD Tanjung Belanja, Tanjung Belanja, Parit, 32800, Perak Tengah, Perak",,,05-3774101,,FALSE,FALSE,TRUE
KD Tanjung Bidara,Perak,"KD Tanjung Bidara, Kampung Tanjung Bidara, Kampung Gajah, 36800, Perak Tengah, Perak",,,-,,FALSE,FALSE,TRUE
KD Tanjung Keramat,Perak,"KD Tanjung Keramat, Kampung Tanjung Keramat, Tanjung Keramat, 36700, Hilir Perak, Perak",,,05-6595201,,FALSE,FALSE,TRUE
KD Tanjung Sari,Perak,"KD Tanjung Sari, Kampung  Tanjung Sari, Teluk Intan, 36000, Hilir Perak, Perak",,,05-6234291,,FALSE,FALSE,TRUE
KD Tawai,Perak,"KD Tawai, Kampung Tawai, Gerik, 33300, Hulu Perak, Perak",,,05-7917817,,FALSE,FALSE,TRUE
KD Tebing Rebak,Perak,"KD Tebing Rebak, Kampung Tebing Rebak, Sungai Sumun, 36300, Hilir Perak, Perak",,,05-6487879,,FALSE,FALSE,TRUE
KD Tebok Matau,Perak,"KD Tebok Matau, Tebok Matau, Gunong Semanggol, 34400, Kerian, Perak",,,-,,FALSE,FALSE,TRUE
KD Tebuk Panchor,Perak,"KD Tebuk Panchor, Tebuk Panchor, Gunung Semanggol, 34400, Kerian, Perak",,,-,,FALSE,FALSE,TRUE
KD Telaga Nenas,Perak,"KD Telaga Nenas, Changkat Kruing, Air Tawar, 32400, Manjung, Perak",,,05-6752569,,FALSE,FALSE,TRUE
KD Telok Perang,Perak,"KD Telok Perang, Telok Perang, Parit, 32800, Perak Tengah, Perak",,,05-7432212,,FALSE,FALSE,TRUE
KD Teluk Bakong,Perak,"KD Teluk Bakong, Kampung Teluk Bakong, Lambor, 32900, Perak Tengah, Perak",,,05-3761987,,FALSE,FALSE,TRUE
KD Teluk Baru,Perak,"KD Teluk Baru, Teluk Baru, Teluk Intan, 36000, Hilir Perak, Perak",,,05-6211559,,FALSE,FALSE,TRUE
KD Teluk Buluh,Perak,"KD Teluk Buluh, Kampung Teluk Buloh, Hutan Melintang, 36400, Hilir Perak, Perak",,,05-6416239,,FALSE,FALSE,TRUE
KD Teluk Kepayang,Perak,"KD Teluk Kepayang, Kampung Teluk Kepayang,  Lambor Kanan, 32900, Perak Tengah, Perak",,,05-3761571,,FALSE,FALSE,TRUE
KD Teluk Pial,Perak,"KD Teluk Pial, Jalan Baru, Kuala Kurau, 34350, Kerian, Perak",,,-,,FALSE,FALSE,TRUE
KD Teluk Sareh,Perak,"KD Teluk Sareh, Kampung Teluk Sareh,  Kampung Gajah, 36800, Perak Tengah, Perak",,,05-6313748,,FALSE,FALSE,TRUE
KD Teluk Sena,Perak,"KD Teluk Sena, Kampung Teluk Sena, Lambor Kanan, 32900, Perak Tengah, Perak",,,05-3763732,,FALSE,FALSE,TRUE
KD Temerlok,Perak,"KD Temerlok, Pekan Termeloh, Trong, 34800, Larut dan Matang, Perak",,,05-8545380,,FALSE,FALSE,TRUE
KD Temoh Pekan,Perak,"KD Temoh Pekan, Pekan Temoh, Temoh, 35000, Batang Padang, Perak",,,05-4190909,,FALSE,FALSE,TRUE
KD Temoh Stesyen,Perak,"KD Temoh Stesyen, Temoh Stesen, Tapah, 35350, Batang Padang, Perak",,,05-4190419,,FALSE,FALSE,TRUE
KD Temong Hulu,Perak,"KD Temong Hulu, Temong Hulu, Kati, 33020, Kuala Kangsar, Perak",,,05-7521490,,FALSE,FALSE,TRUE
KD Tepus,Perak,"KD Tepus,  Kampung Tepus, Parit, 32800, Perak Tengah, Perak",,,05-3772204,,FALSE,FALSE,TRUE
KD Titi Serong,Perak,"KD Titi Serong, Parit Buntar, 34200, Kerian, Perak",,,011-65722923,,FALSE,FALSE,TRUE
KD Trolak Pekan,Perak,"KD Trolak Pekan, Trolak Pekan, Slim River, 35800, Muallim, Perak",,,05-4520140,,FALSE,FALSE,TRUE
KD Trolak Timur (Felda),Perak,"KD Trolak Timur (Felda), Trolak Timur, Trolak Selatan, 35600, Batang Padang, Perak",,,05-4323449,,FALSE,FALSE,TRUE
KD Trolak Utara,Perak,"KD Trolak Utara, Trolak Utara, Sungkai, 35600, Batang Padang, Perak",,,05-4323917,,FALSE,FALSE,TRUE
KD Trosor,Perak,"KD Trosor, Kampung Trosor, Sungai Siput, 31100, Kuala Kangsar, Perak",,,05-5973885,,FALSE,FALSE,TRUE
KD Ulu Chemor,Perak,"KD Ulu Chemor, Jalan Ulu Chemor, Chemor, 31200, Kinta, Perak",,,05-2016249,,FALSE,FALSE,TRUE
KD Ulu Chepor,Perak,"KD Ulu Chepor, Kampung Ulu Chepor, Batu 9, 31200, Kinta, Perak",,,05-2014146,,FALSE,FALSE,TRUE
KD Ulu Kenas,Perak,"KD Ulu Kenas, Kampung Ulu Kenas, Manong, 33800, Kuala Kangsar, Perak",,,05-7431020,,FALSE,FALSE,TRUE
KD Ulu Mengkuang,Perak,"KD Ulu Mengkuang, Ulu Mengkuang, Selama, 34140, Larut dan Matang, Perak",,,05-8391096,,FALSE,FALSE,TRUE
KK Air Kuning,Perak,"KK Air Kuning, Kg Tersusun Air Kuning, Tg. Tualang , 31800, Perak Tengah, Perak",,,011-65266778,,FALSE,FALSE,TRUE
KK Alor Pongsu,Perak,"KK Alor Pongsu, Jalan Stesen Alor Pongsu, Alor Pongsu, 34300, Kerian, Perak",,,05-7215855,,FALSE,FALSE,TRUE
KK Ayer Tawar,Perak,"KK Ayer Tawar, Jalan Besar, Pekan Ayer Tawar, Ayer Tawar, 32400, Manjung, Perak",,,05-6723333,,FALSE,FALSE,TRUE
KK Bagan Datoh,Perak,"KK Bagan Datoh, Pekan Bagan Datoh, Bagan Datoh, 36100, Hilir Perak, Perak",,,05-6466233,,FALSE,FALSE,TRUE
KK Bagan Serai,Perak,"KK Bagan Serai, Jalan Taiping, Pekan Bagan Serai, Bagan Serai, 34300, Kerian, Perak",,,05-7215355,,FALSE,FALSE,TRUE
KK Batu 17,Perak,"KK Batu 17, Jalan Pahang, Tapah, 35000, Batang Padang, Perak",,,-,,FALSE,FALSE,TRUE
KK Batu Kurau,Perak,"KK Batu Kurau, Pekan Batu Kurau, Batu Kurau, 34500, Larut dan Matang, Perak",,,05-8880333,,FALSE,FALSE,TRUE
KK Bekor,Perak,"KK Bekor, Bekor, Manong, 33800, Kuala Kangsar, Perak",,,05-2560128,,FALSE,FALSE,TRUE
KK Bidor,Perak,"KK Bidor, Jalan Besar Bidor, Pekan Bidor, Bidor, 35500, Batang Padang, Perak",,,05-4340246,,FALSE,FALSE,TRUE
KK Bota Kiri,Perak,"KK Bota Kiri, Jalan Bota Kiri, Bota Kiri, 32600, Perak Tengah, Perak",,,05-3761322 ,,FALSE,FALSE,TRUE
KK Bruas,Perak,"KK Bruas, Jalan Besar, Bruas, Manjung, 32700, Manjung, Perak",,,05-6749333,,FALSE,FALSE,TRUE
