name,state,Full Address,Country,lat,lng,providesPrep,providesPep,freeSTIscreening,googlePlaceId,phone,email
KK Bukit Mendi,Pahang,"KK Bukit Mendi, 28320 Triang, Pahang, 28320, Bera, Pahang",Malaysia,3.2052128,102.3053359,FALSE,FALSE,TRUE,ChIJbcWQ3rWRzjERK-WkWXzMgV0,09-2450161,
KK Cemomoi,Pahang,"KK Cemomoi, Felda Chemomoi, 28310 Triang, Pahang, 28310, Bentong, Pahang",Malaysia,3.2439289,102.2422782,FALSE,FALSE,TRUE,ChIJh6uuxV6bzjERltntQLUD9G0,09-2450217,
KK Chanis,Pahang,"KK Chanis, Felda Kratong 7, Bandar Chanis, 26800 Muadzam Shah, Pahang, 26800, Rompin, Pahang",Malaysia,2.8944957,102.9519565,FALSE,FALSE,TRUE,EkEyNDkyIEphbGFuIEZlbGRhIEtlcmF0b25nIDcsIDI2NzAwIE11YWR6YW0gU2hhaCwgUGFoYW5nLCBNYWxheXNpYSIuKiwKFAoSCUdiMXC3r88xEcwNnt3t6l3AEhQKEgkvHrjfNwnPMRH5p8YPIhuZnA,09-4471106,
KK Chegar Perah,Pahang,"Klinik Kesihatan Chegar Perah, Chegar Perah, 27200 Kuala Lipis, Pahang",Malaysia,4.4236272,101.9312746,FALSE,FALSE,TRUE,ChIJx4KPN7ovyjERnpqMUeSVuUo,019-3984603,
KK Chenor,Pahang,"KK Chenor, 28100 Chenor, Pahang, 28100, Maran, Pahang",Malaysia,3.4790912,102.5919757,FALSE,FALSE,TRUE,ChIJm7UGE2zFzjERkkF4LXzDy58,09-2995391,
KK Cheroh,Pahang,"KK Cheroh, 27610 Raub, Pahang, 27610, Raub, Pahang",Malaysia,3.9121569,101.8116823,FALSE,FALSE,TRUE,ChIJDTBuo0_pyzERDDR0Jk03cd0,09-3697228,
KK Chini,Pahang,"KK Chini, 26690 Felda Chini 1, Pekan Pahang, Pahang, 26690, Pekan, Pahang",Malaysia,3.3743918,102.9451102,FALSE,FALSE,TRUE,ChIJVfsXXAAjzzER9b00qKKanZk,09-4566333,
KK Damak,Pahang,"KK Damak, 27300 Jerantut, Pahang, 27300, Jerantut, Pahang",Malaysia,3.949544,102.2143849,FALSE,FALSE,TRUE,ChIJ43Y0nhBdyTERYO8yCmK3ANA,09-2681488,
KK Dong,Pahang,"KK Dong, 27400 Raub, Pahang, 27400, Raub, Pahang",Malaysia,3.9011925,101.8953149,FALSE,FALSE,TRUE,ChIJYRgP3_3lyzER1csvSTWnhws,09-3658355,
KK Gambang,Pahang,"KK Gambang, 26300 Kuantan, Pahang, 26300, Kuantan, Pahang",Malaysia,3.70723,103.10787,FALSE,FALSE,TRUE,ChIJNRBl9sDLyDERO2aGMgCofG0,09-54846111,
KK Indera Mahkota,Pahang,"KK Indera Mahkota, Jlm Indera Mahkota 4, Bandar Indera Mahkota, 25582 Kuantan, Pahang, 25582, Kuantan, Pahang",Malaysia,3.8245195,103.2869805,FALSE,FALSE,TRUE,ChIJf-MnqD-6yDERCU3890aAzW8,09-5736572,
KK Jengka 2,Pahang,"KK Jengka 2, 26400 Bandar Jengka, Pahang, 26400, Maran, Pahang",Malaysia,3.7151765,102.6125335,FALSE,FALSE,TRUE,ChIJu4DhAQ0yyTERPKtxJq5kgpY,09-4764320,
KK Jengka 22,Pahang,"KK Jengka 22, Poliklinik Komuniti Felda Jengka 22, 26400 Bandar Jengka, Pahang, 26400, Maran, Pahang",Malaysia,3.7101048,102.4762899,FALSE,FALSE,TRUE,ChIJLXAts7Y1yTERkP1ohXLNGSY,09-4864423,
KK Jengka 7,Pahang,"KK Jengka 7, Klinik Kesihatan Jengka 7, 26400 Maran, Pahang, 26400, Maran, Pahang",Malaysia,3.6160841,102.6152145,FALSE,FALSE,TRUE,ChIJg5Sc13jNzjERGgRMkEjCAH8,09-4671566,
KK Jengka 8,Pahang,"KK Jengka 8, 26400 Bandar Jengka, Pahang, 26400, Jerantut, Pahang",Malaysia,3.8548011,102.4920681,FALSE,FALSE,TRUE,ChIJuUPScwc5yTER5oHK3vbRMqk,09-2081555,
KK Jerantut Feri,Pahang,"KK Jerantut Feri, Jalan Gintang, Kampung Jerantut Feri, 27000, Jerantut, Pahang",Malaysia,3.9353868,102.3622665,FALSE,FALSE,TRUE,ChIJLdQMH3ZByTERtODp2_TJgs8,09-2667739,
KK Jerkoh,Pahang,"KK Jerkoh, 27300 Benta, Kuala Lipis, Pahang, 27300, Lipis, Pahang",Malaysia,4.0389643,101.9578285,FALSE,FALSE,TRUE,ChIJ2yiGNUDcyzERaRTyMtL3Bms,09-3239440,
KK Jeruas,Pahang,"KK Jeruas, Sega, 27660 Raub, Pahang, 27660, Raub, Pahang",Malaysia,3.8067653,101.8536693,FALSE,FALSE,TRUE,ChIJrzjuT5_vyzERDpphzzmOadY,09-3657333 (,
KK Kampung Bantal,Pahang,"KK Kampung Bantal, Kg. Bantal, 27020 Hulu Tembeling, Pahang, 27020, Jerantut, Pahang",Malaysia,4.50105,102.647,FALSE,FALSE,TRUE,ChIJ4SnC8_KwyTERdEMZ0yS_Ia0,09-3080400,
KK Kampung Labu,Pahang,"Kg. Labu, Jerantut",Malaysia,4.1674747,102.37191,FALSE,FALSE,TRUE,ChIJSW1SWEhyyTERMXXLJN7H8uw,09-3131195,
KK Kampung Raja,Pahang,"KK Kampung Raja, Kampung Raja, 39010 Cameron Highlands, Pahang, 39010, Cameron Highlands, Pahang",Malaysia,4.5671222,101.4076257,FALSE,FALSE,TRUE,ChIJdVN-5MZeyjER43wNKZuKY-0,05-4982372,
KK Karak,Pahang,"KK Karak, Jalan Besar, 28600 Karak, Pahang, 28600, Bentong, Pahang",Malaysia,3.50666,101.91354,FALSE,FALSE,TRUE,ChIJEa1jCjUFzDERSZF4US1teDM,09-2311245,
KK Kemayan,Pahang,"KK Kemayan, Kemayan, 28320 Triang, Pahang, 28320, Bera, Pahang",Malaysia,3.139045,102.373426,FALSE,FALSE,TRUE,ChIJLWfAYUmMzjERxT06hdLBkEw,09-2409715,
KK Kerdau,Pahang,"KK Kerdau, 28010 Kerdau, Temerloh, Pahang, 28010, Temerloh, Pahang",Malaysia,3.5756397,102.3711542,FALSE,FALSE,TRUE,ChIJNzfZBPS3zjER1JeWcCQgU18,09-2847003,
KK Kuala Krau,Pahang,"KK Kuala Krau, Poliklinik Kesihatan Masyarakat, 28050 Kuala Krau, 28050, Temerloh, Pahang",Malaysia,3.7096006,102.3654372,FALSE,FALSE,TRUE,ChIJefF93ZZLyTERFw8JPEjYq9M,09-2861242,
KK Kuala Tahan,Pahang,"KK Kuala Tahan, 27000 Jerantut, Pahang, 27020, Jerantut, Pahang",Malaysia,4.3821908,102.4015759,FALSE,FALSE,TRUE,ChIJEyIWudGYyTERBGWIHJuWETY,09-2667468,
KK Kuala Tekal,Pahang,"KK Kuala Tekal, 28050 Kg.Tekal, Kuala Krau, Pahang, 28050, Temerloh, Pahang",Malaysia,3.6160038,102.3861951,FALSE,FALSE,TRUE,ChIJaSraWcy1zjEREIg2qLDURlw,09-2847002,
KK Kuala Tembeling,Pahang,"KK Kuala Tembeling, 27020 Jerantut, Pahang, 27020, Jerantut, Pahang",Malaysia,4.066326,102.3180829,FALSE,FALSE,TRUE,ChIJsSU6AcZuyTERJPUt64alQnE,09-3086033,
KK Kuala Wau,Pahang,"KK Kuala Wau, Kampung Kuala Wau, 26500 Maran, Pahang, 26500, Maran, Pahang",Malaysia,3.4827118,102.785515,FALSE,FALSE,TRUE,ChIJmdaexhzYzjERBmC1a19om3Q,09-4682085,
KK Kurnia,Pahang,"KK Kurnia, Batu 3, Jalan Gambang, 25150 Kuantan, Pahang, 25150, Kuantan, Pahang",Malaysia,3.779863,103.285802,FALSE,FALSE,TRUE,ChIJdUyWKMewyDERSD8DAkJ3Lx4,09-5361333,
KK Lanchang,Pahang,"KK Lanchang, 28500 Lanchang, Pahang, 28500, Temerloh, Pahang",Malaysia,3.4996837,102.1854066,FALSE,FALSE,TRUE,ChIJj-cjP_WlzjERE0VQ3DyM9OY,09-2803233,
KK Leban Chondong,Pahang,"KK Leban Chondong, 26800 Leban Chondong, K.Rompin, Pahang, 26800, Rompin, Pahang",Malaysia,2.89394,103.4268689,FALSE,FALSE,TRUE,ChIJtTOAgrWFzzERgruanH1W61E,09-4141237,
KK Lembah Klau,Pahang,"KK Lembah Klau, 27630 Raub, Pahang, 27630, Raub, Pahang",Malaysia,3.6905819,102.0046335,FALSE,FALSE,TRUE,ChIJH4-y2hf_yzERx_5YbU10is0,09-3688333,
KK Lepar Utara 4,Pahang,"KK Lepar Utara 4, Poliklinik Komuniti Lepar Utara 4, 26400 Bandar Tun Razak Jengka, Pahang, 26400, Jerantut, Pahang",Malaysia,5.9843644,116.077344,FALSE,FALSE,TRUE,ChIJp6um5pVpOzIRfnqUFmozgvE,09-4741523,
KK Lurah Bilut (Felda),Pahang,"KK Lurah Bilut (Felda), 28800 Bentong, Pahang, 28800, Bentong, Pahang",Malaysia,3.6603825,101.891267,FALSE,FALSE,TRUE,ChIJzYYFEv8HzDERXEQKES5OJNQ,09-2377333,
KK Maran,Pahang,"KK Maran, 26500 Maran, Pahang, 26500, Maran, Pahang",Malaysia,3.5846782,102.7742493,FALSE,FALSE,TRUE,ChIJ0fkCU8TVzjERNEDrgpBhiVI,09-4771333,
KK Mela,Pahang,"KK Mela, 27200 Kuala Lipis, Pahang, 27200, Lipis, Pahang",Malaysia,4.07371,102.269,FALSE,FALSE,TRUE,ChIJsX1rCENvyTEROFOMsd_-xcs,09-3129424,
KK Mempaga,Pahang,"KK Mempaga, 28600 Karak, Pahang, 28600, Bentong, Pahang",Malaysia,3.5366091,101.9605645,FALSE,FALSE,TRUE,ChIJMwEVWIwEzDERyQ-ZIpZNTf4,09-2377954,
KK Merapoh,Pahang,"KK Merapoh , 27210 Kuala Lipis, Pahang, 27210, Lipis, Pahang",Malaysia,4.6964982,102.0004349,FALSE,FALSE,TRUE,ChIJIWZxTqMeyjERNoEuyDqyZZk,09-9122377,
KK Nenasi,Pahang,"KK Nenasi, 26680 Kampong Nenasi, Pahang, 26680, Pekan, Pahang",Malaysia,3.1386019,103.4377916,FALSE,FALSE,TRUE,ChIJWziIOXB7zzERkS3_jYQVRBs,09-4181233,
KK Padang Luas,Pahang,"KK Padang Luas, Pej. Kes. Daerah Bera, Tingkat 1 Klinik Kesihatan Padang Luas, 28200 Bandar Bera, Pahang, 28200, Bera, Pahang",Malaysia,3.2955634,102.4616531,FALSE,FALSE,TRUE,ChIJS2rMRR_rzjERKii7wz9qt8c,09-2552062,
KK Padang Piol,Pahang,"KK Padang Piol, 27040 Jerantut, Pahang, 27040, Jerantut, Pahang",Malaysia,4.0335941,102.3832541,FALSE,FALSE,TRUE,ChIJCy453plryTERk4s7KM2wnqw,09-2668448,
KK Padang Rumbia,Pahang,"KK Padang Rumbia, 26650 Kg. Padang Rumbia, Pahang, 26650, Pekan, Pahang",Malaysia,3.5303693,103.2019775,FALSE,FALSE,TRUE,ChIJ1btmELRJzzER5jbLLp1dScQ,09-4281205,
KK Padang Tengku,Pahang,"KK Padang Tengku, 27100 Kg Padang Tengku, Kuala Lipis, Pahang, 27100, Lipis, Pahang",Malaysia,4.235612,101.9881504,FALSE,FALSE,TRUE,ChIJI8x4_w7UyzERcrJqKvOYwiI,09-3291533,
KK Paya Besar,Pahang,"KK Paya Besar, Jalan Baipas, 25100 Kuantan, Pahang, 25100, Kuantan, Pahang",Malaysia,3.776536,103.274622,FALSE,FALSE,TRUE,ChIJ_xY52c6wyDER_mwsgAUjCQM,09-5395433,
KK Pekan Awah,Pahang,"KK Pekan Awah, 28000 Maran, Pahang, 28000, Maran, Pahang",Malaysia,3.493117,102.5317083,FALSE,FALSE,TRUE,ChIJd3vkNv7FzjERVRVhFy9e0m0,09-2986333,
KK Pekan Tajau,Pahang,"KK Pekan Tajau, 26500 Maran, Pahang, 26500, Maran, Pahang",Malaysia,3.56058,102.691,FALSE,FALSE,TRUE,ChIJGRG0fULRzjERbJHhVDgKPps,09-4774782,
KK Peramu Jaya,Pahang,"KK Peramu Jaya, 26600 Peramu Jaya, Pahang, 26600, Pekan, Pahang",Malaysia,3.54613,103.38263,FALSE,FALSE,TRUE,ChIJV0fs2ZRRzzERVF-bgu4Y5EI,09-4269609,
KK Perantau Damai,Pahang,"KK Perantau Damai, 26700 Muadzam Shah, Pahang, 26700, Rompin, Pahang",Malaysia,2.9686444,102.9856119,FALSE,FALSE,TRUE,ChIJkf7xwZyozzERo-M_B6b5OU8,09-4431333,
KK Permatang Badak,Pahang,"KK Permatang Badak, 25150 Kuantan, Pahang, 25150, Kuantan, Pahang",Malaysia,3.79123,103.2678,FALSE,FALSE,TRUE,ChIJ1dFflbKwyDERq6t4DEmGGj0,09-5364626,
KK Perwira Jaya,Pahang,"KK Perwira Jaya, 26700 Muadzam Shah, Pahang, 26700, Rompin, Pahang",Malaysia,2.6870651,102.9489967,FALSE,FALSE,TRUE,ChIJF4ztRJC7zzERgaVKjNCQIG4,09-4371176,
KK Pos Betau,Pahang,"KK Pos Betau, 27650 Kuala Lipis, Pahang, 27200, Lipis, Pahang",Malaysia,4.2475907,101.7064563,FALSE,FALSE,TRUE,ChIJEUtHmYq1yzER1MBmaE12KnA,09-3401533 (,
KK Purun,Pahang,"KK Purun, Felda Purun, 28200, Pahang, 28200, Bera, Pahang",Malaysia,3.3745657,102.6322199,FALSE,FALSE,TRUE,ChIJFT6EayjdzjER3oTzxyPt_CY,09-2481585,
KK Ringlet,Pahang,"KK Ringlet, 39200 Ringlet, Cameron Highlands, Pahang, 39200, Cameron Highlands, Pahang",Malaysia,4.4139234,101.3815533,FALSE,FALSE,TRUE,ChIJT590iCxXyjERAnJdA-Wy4JE,05-4956581,
KK Rompin,Pahang,"KK Rompin, 26800 Kuala Rompin, Pahang, 26800, Rompin, Pahang",Malaysia,2.8013047,103.4803211,FALSE,FALSE,TRUE,ChIJK9pqeBSJzzERoJ-UQAfrtiQ,09-4145333,
KK Runchang,Pahang,"KK Runchang, 26690 Pekan, Pahang, 26690, Pekan, Pahang",Malaysia,3.2864255,103.1818326,FALSE,FALSE,TRUE,ChIJSRDIugs9zzER4qWGN2-tid0,09-4530791,
"KK Sanggang, Temerloh Pahang",Pahang,"KK Sanggang, Temerloh Pahang, 28020 Sanggang, Pahang, 28020, Temerloh, Pahang",Malaysia,3.5285341,102.4235664,FALSE,FALSE,TRUE,ChIJv2w68sW3zjERwEJIdqllMdg,09-2846333,
KK Sg.Tekam Utara,Pahang,"KK Sg.Tekam Utara, 27060 Felda Sg.Tekam Utara Jerantut, Pahang, 27060, Jerantut, Pahang",Malaysia,3.8688007,102.5374115,FALSE,FALSE,TRUE,ChIJ517ncdw7yTERMXUXv1k8lqM,09-4811526,
KK Simpang Pelangai,Pahang,"KK Simpang Pelangai, 28740 Bentong, Pahang, 28740, Bentong, Pahang",Malaysia,3.181152,102.1869037,FALSE,FALSE,TRUE,ChIJH4huI8-EzjERzkU4eH6Jb_8,09-2480755,
KK Sri Jaya,Pahang,"KK Sri Jaya, Sri Jaya, 26500 Maran, 26500, Maran, Pahang",Malaysia,3.669402,102.8868838,FALSE,FALSE,TRUE,ChIJJxVw6FzVyDERRw7i68TTP-8,09-4780121,
KK Sungai Koyan,Pahang,"KK Sungai Koyan, Poliklinik Komuniti Sungai Koyan, 27650 Kuala Lipis, Pahang, 27650, Lipis, Pahang",Malaysia,4.2279245,101.8000784,FALSE,FALSE,TRUE,ChIJa2OK5QDMyzER42-_ZVlhuWc,09-3401533,
KK Sungai Lekok,Pahang,"KK Sungai Lekok, 27300 Lekok, Jeratut, Pahang, 27300, Jerantut, Pahang",Malaysia,3.9010506,102.3306438,FALSE,FALSE,TRUE,ChIJhZCqzPZDyTERKFHv2GR6mHA,09-2667608,
KK Sungai Lembing,Pahang,"KK Sungai Lembing, 26200 Sungai Lembing, Kuantan, Pahang, 26200, Kuantan, Pahang",Malaysia,3.92532,103.07261,FALSE,FALSE,TRUE,ChIJqbagJS3CyDER9fRadGtAryM,09-5411598,
KK Sungai Ular,Pahang,"KK Sungai Ular, 26080 Kuantan, Pahang, 26080, Kuantan, Pahang",Malaysia,4.0448964,103.3938418,FALSE,FALSE,TRUE,ChIJTZs0ZS-ayDERWPJ0rQecYKA,09-5821344,
KK Tanah Rata,Pahang,"KK Tanah Rata , Pej. Kes. Daerah Cameron Highland, 39000 Tanah Rata Cameron Highlands, Pahang, 39000, Cameron Highlands, Pahang",Malaysia,4.471328,101.3791162,FALSE,FALSE,TRUE,ChIJaSH0uodXyjERYobY3Z8yPRg,05-4911257,
KK Tanjung Lalang,Pahang,"KK Tanjung Lalang, Jalan Mentakab, 28000 Temerloh, Pahang, 28000, Temerloh, Pahang",Malaysia,3.4675592,102.3882444,FALSE,FALSE,TRUE,ChIJ9fXGk625zjERJF9bhhNixcY,09-2961152,
KK Tekek,Pahang,"KK Tekek, Pulau Tioman, 26800 Kuala Rompin, Pahang, 26800, Rompin, Pahang",Malaysia,2.8008552,103.487274,FALSE,FALSE,TRUE,ChIJHy1WdQ2JzzERrpZLlNhnJUo,09-4191880,
KK Telemong,Pahang,"KK Telemong, 28620 Karak, Pahang, 28620, Bentong, Pahang",Malaysia,3.2908023,102.0875188,FALSE,FALSE,TRUE,ChIJP3PkvTuezjERR6MYQ7JXtvo,09-2399972,
KK Teluk Gading,Pahang,"KK Teluk Gading, 26820 Kuala Rompin, Pahang, 26820, Rompin, Pahang",Malaysia,2.6707144,103.6141218,FALSE,FALSE,TRUE,ChIJUSJ842dexTERlXSyQGsCNS4,09-4132510,
KK Temai,Pahang,"26640 Kg. Temai, Pekan, Pahang",Malaysia,3.54139,103.227,FALSE,FALSE,TRUE,ChIJg6qvEAxJzzERagPPdKn1g7Y,09-4281115,
KK Tembangau,Pahang,"KK Tembangau, 28380 Kemayan, Pahang, 28380, Bera, Pahang",Malaysia,3.0405449,102.5327256,FALSE,FALSE,TRUE,ChIJHc8RYPn1zjERlKDhyz7c_d4,06-4685730,
KK Tersang,Pahang,"KK Tersang, 26700 Felda Tersang, Raub, 27600, Raub, Pahang",Malaysia,4.0733965,101.7954664,FALSE,FALSE,TRUE,ChIJvYVVY6jGyzERLKtoGpInjTU,09-3403086,
KK Triang,Pahang,"KK Triang, 28300 Bandar Triang, Pahang, 28300, Bera, Pahang",Malaysia,3.251525,102.4171261,FALSE,FALSE,TRUE,ChIJ4dbZkUaTzjERNRmc8O-l9FQ,09-2555333,
KK Ulu Gali,Pahang,"KK Ulu Gali, 27600 Raub, Pahang, 27600, Raub, Pahang",Malaysia,3.8238858,101.9140103,FALSE,FALSE,TRUE,ChIJyZTnvCrlyzER3OFQ6b8Nlwc,09-3686355 (,
KK UTC Pahang,Pahang,"KK UTC Pahang, Aras Bawah Bangunan UTC, Jalan Stadium 25200 Kuantan, Pahang, 25200, Kuantan, Pahang",Malaysia,3.8131657,103.3246033,FALSE,FALSE,TRUE,ChIJqX133u_5MKQRrNqJ5tEnTVI,09-5124013,
KKIA Kuala Lipis,Pahang,"KKIA Kuala Lipis, 27200 Kuala Lipis, Pahang, 27200, Lipis, Pahang",Malaysia,4.0992526,102.1175404,FALSE,FALSE,TRUE,ChIJv04YfmZ9yTER74bpOvOHWZ0,09-3101083,
KKIA Kuantan,Pahang,"KKIA Kuantan, Jalan Gambut, Kuantan, Pahang, 25000, Kuantan, Pahang",Malaysia,3.8200843,103.3322247,FALSE,FALSE,TRUE,ChIJBeAm6Pi5yDERYk8h-6oWTKQ,09-5132055,
KKIA Muadzam Shah,Pahang,"KKIA Muadzam Shah, 26700 Muadzam Shah, Rompin, Pahang, 26700, Rompin, Pahang",Malaysia,3.0533741,103.0903998,FALSE,FALSE,TRUE,ChIJhQqkUiwKzzER5OjPOfdEVUk,09-4522780,
KKIA Raub,Pahang,"KKIA Raub, 27600 Raub, Pahang, 27600, Raub, Pahang",Malaysia,3.8030998,101.866362,FALSE,FALSE,TRUE,ChIJwbI49qHwyzERSKEZjv646KM,09-3552355,
KD Air Ganda,Perak,"KD Air Ganda, Kampung Ganda Temengor, Gerik, Hulu Perak, 33300, Hulu Perak, Perak",Malaysia,5.316292,101.1447384,FALSE,FALSE,TRUE,ChIJBVuUgJYStTERoa4DTrJjS9A,05-7917401,
KD Air Kala,Perak,"KD Air Kala, Kampung Ayer Kala, Lenggong, Hulu Perak, 33420, Hulu Perak, Perak",Malaysia,5.1967324,101.0557488,FALSE,FALSE,TRUE,ChIJWyheJuNntTER9dojIPRH8T0,05-7981092,
KD Air Kuning,Perak,"KD Air Kuning, Air Kuning, Tapah, 31920, Batang Padang, Perak",Malaysia,4.1953225,101.1430328,FALSE,FALSE,TRUE,ChIJawyL8N0ayzEReC35F0cXpsk,05-4789450,
KD Air Panas,Perak,"KD Air Panas, Kampung Ayer Panas, Gerik, 33300, Hulu Perak, Perak",Malaysia,5.3952984,101.1046729,FALSE,FALSE,TRUE,ChIJI3MYLjgRtTERt29FxAfloZA,05-7917804,
KD Air Tawar Batu 16,Perak,"KD Air Tawar Batu 16, Batu 16, Ayer Tawar, 32400, Manjung, Perak",Malaysia,4.3193075,100.7723623,FALSE,FALSE,TRUE,ChIJgevoNAApyzER8_OcosC5erw,05-6690073,
KD Anak Kurau,Perak,"KD Anak Kurau, Kampung Anak Kurau, Batu Kurau, 34500, Larut dan Matang, Perak",Malaysia,4.94192,100.7764329,FALSE,FALSE,TRUE,ChIJJVuxZripyjERn_FcBOtALfg,05-8882073,
KD Ara Panjang,Perak,"KD Ara Panjang, Ara Panjang, Manong, 33800, Kuala Kangsar, Perak",Malaysia,4.6177616,100.8913425,FALSE,FALSE,TRUE,ChIJ5Wx8W8vAyjERLS9e0JDEFAU,05-7431579,
KD Ayer Itam,Perak,"KD Ayer Itam, Kampung Ayer Itam, Ayer Itam, Hilir Perak, 36700, Hilir Perak, Perak",Malaysia,4.020632,101.2006012,FALSE,FALSE,TRUE,ChIJQTiZbxsNyzER2AXZZxqppQw,05-6562054,
KD Ayer Putih,Perak,"KD Ayer Putih, Pekan Ayer Putih, Pokok Assam, Larut, Matang & Selama, 34700, Larut dan Matang, Perak",Malaysia,4.833713,100.7423489,FALSE,FALSE,TRUE,ChIJ-dmCtUauyjERqBlJN3KnhUo,05-8915717,
KD Bagan Baru,Perak,"KD Bagan Baru, Bagan Baru, Redang Panjang, 34510, Larut dan Matang, Perak",Malaysia,5.1364584,100.7524757,FALSE,FALSE,TRUE,ChIJFx1bBl5PtTERepnWTQ8mc2s,05-8803099,
KD Bagan Lalang,Perak,"KD Bagan Lalang, Kampung Bagan Lalang, Hutan Melintang, Hilir Perak, 36400, Hilir Perak, Perak",Malaysia,3.7982712,101.0328691,FALSE,FALSE,TRUE,ChIJmWPig7ZnyzERprvtshLiY5s,05-6414054,
KD Bagan Pasir,Perak,"KD Bagan Pasir, Batu 20, Selekoh, 36200, Hilir Perak, Perak",Malaysia,3.8923634,100.8145931,FALSE,FALSE,TRUE,ChIJ6TBZfZFFyzERKm6r7_ATBUE,05-6487394,
KD Bagan Pasir Laut,Perak,"KD Bagan Pasir Laut, Bagan Pasir Laut, Selekoh, 36200, Hilir Perak, Perak",Malaysia,3.8597555,100.8194396,FALSE,FALSE,TRUE,ChIJlWt6rGtFyzERM0O4n8p1RRg,05-6487402,
KD Bagan Tiang,Perak,"KD Bagan Tiang, Bagan Tiang, Tanjung Piandang, 34250, Kerian, Perak",Malaysia,5.0696776,100.383479,FALSE,FALSE,TRUE,ChIJSUcTA-ulSjARUGkIvJH40C8,-,
KD Balik Bukit Semanggol,Perak,"KD Balik Bukit Semanggol, Jalan Kerian, Gunung Semanggol, 34400, Kerian, Perak",Malaysia,4.9556385,100.6715055,FALSE,FALSE,TRUE,ChIJ1zXr6GaqyjERpyHDOTo7L5U,011-65722155,
KD Balun Bidai,Perak,"KD Balun Bidai, Kampung Gajah, Perak Tengah, 36800, Perak Tengah, Perak",Malaysia,4.2171398,100.9944148,FALSE,FALSE,TRUE,ChIJzxBfcb0YyzER5WeYRPPJcsQ,-,
KD Bandariang,Perak,"KD Bandariang, Bandariang, Gerik, Hulu Perak, 33300, Hulu Perak, Perak",Malaysia,5.4519693,101.1941063,FALSE,FALSE,TRUE,ChIJyYvjxogPtTERjgGfNpie5IU,04-7913089,
KD Batu 10 Lekir,Perak,"KD Batu 10 Lekir, Batu 10, Lekir, 32020, Manjung, Perak",Malaysia,4.1276012,100.7585226,FALSE,FALSE,TRUE,ChIJA1pdC8sxyzERax-buIPts3g,05-6792450,
KD Batu 12,Perak,"KD Batu 12, Batu 12, Jalan Bidor, Langkap, 36700, Hilir Perak, Perak",Malaysia,4.0412997,101.1713167,FALSE,FALSE,TRUE,ChIJRRUPeQANyzERfjNfend-lpM,05-6562051,
KD Batu 3,Perak,"KD Batu 3, Temoh, Tapah, 35350, Batang Padang, Perak",Malaysia,4.222381,101.2264178,FALSE,FALSE,TRUE,ChIJ52pRHo4FyzERcj9ByvLei08,05-4017502,
KD Batu 3 Segari,Perak,"KD Batu 3 Segari, Batu 3 Segari, Lumut, 32300, Manjung, Perak",Malaysia,4.2776618,100.6251068,FALSE,FALSE,TRUE,ChIJr61FyisryzERuSJ1G5zZ88U,05-6773863,
KD Batu 38,Perak,"KD Batu 38, Jalan Keretapi, Alor Pongsu, 34300, Kerian, Perak",Malaysia,5.0412219,100.6192511,FALSE,FALSE,TRUE,ChIJsRzWOACrSjARvTsOwgSTeW0,-,
KD Batu 6,Perak,"KD Batu 6, Jalan Pahang, Tapah, 35300, Batang Padang, Perak",Malaysia,4.2014151,101.2619805,FALSE,FALSE,TRUE,ChIJi2-jPoUGyzER7oVa3vGg1Ag,05-4010101,
KD Batu 8 Segari,Perak,"KD Batu 8 Segari, Kampung Batu 8 Segari, Lumut, 32300, Manjung, Perak",Malaysia,4.359581,100.624284,FALSE,FALSE,TRUE,ChIJZRwXxCvVyjERMCRWBebXDUE,05-6773860,
KD Batu 8 Tanjung Tualang,Perak,"KD Batu 8 Tanjung Tualang, Jalan Tanjung Tualang, Tanjung Tualang, 31800, Kinta, Perak",Malaysia,4.4041754,101.0480069,FALSE,FALSE,TRUE,ChIJh8IbBwDnyjERzLbxedDF5Qo,05-3702310,
KD Batu Hampar,Perak,"KD Batu Hampar, Batu 26 Jalan Beruas, Sg Kerang, 32700, Larut dan Matang, Perak",Malaysia,4.4136148,100.7773424,FALSE,FALSE,TRUE,EjgyNiwgSmxuIEJlcnVhcy1BeWVyIFRhd2FyLCAzMjcwMCBCZXJ1YXMsIFBlcmFrLCBNYWxheXNpYSIwEi4KFAoSCefQv3W40MoxEYpLdDtBu7e0EBoqFAoSCRECd4qX0MoxEZWArODrrL73,05-6775346,
KD Batu Melintang,Perak,"KD Batu Melintang, Kampung Batu Melintang, Tapah, 35000, Batang Padang, Perak",Malaysia,4.1989444,101.2844925,FALSE,FALSE,TRUE,ChIJ3wmJdhcHyzERFAgovzYXab0,05-4010000,
KD Bawong,Perak,"KD Bawong, Jalan Lasah, Sg. Siput (U), 31100, Kuala Kangsar, Perak",Malaysia,4.9563082,101.1224702,FALSE,FALSE,TRUE,ChIJhY66GHqdyjERuuRg1WP6hrY,05-5940169,
KD Behrang Stesyen,Perak,"KD Behrang Stesyen, Behrang Stesen, Tanjung Malim, 35950, Muallim, Perak",Malaysia,3.7454854,101.4497821,FALSE,FALSE,TRUE,ChIJ7fbbw6aGyzER9PTFs-H28_8,05-4543405,
KD Behrang Ulu,Perak,"KD Behrang Ulu, Behrang Hulu, 35950, Muallim, Perak",Malaysia,3.7640208,101.4395931,FALSE,FALSE,TRUE,ChIJqaON9BKEyzEREkz8l9mQhZw,05-4541861,
